wellness_id,daily_sleep_hours,social_support_score,physical_activity_hours,Sleep_Quality_Score
W-116242,6.6,10,0.8,2
W-116252,6.6,10,0.6,2
W-116297,6.6,10,0,2
W-116334,6.6,10,1.9,2
W-116340,6.6,10,0.5,2
W-116358,6.6,10,0.2,2
W-116431,6.6,10,1,2
W-116441,6.6,10,1.7,2
W-116451,6.6,10,1.2,2
W-116480,6.6,10,1.4,2
W-116520,6.6,10,0.7,2
W-116522,6.6,10,0.1,2
W-116599,6.6,10,1.8,2
W-116614,6.6,10,0.4,2
W-116648,6.6,10,1.3,2
W-116649,6.6,10,2,2
W-116674,6.6,10,1.1,2
W-116675,6.6,10,0.9,2
W-116776,6.7,10,0,2
W-116890,6.7,10,1.5,2
W-116905,6.7,10,0.5,2
W-116934,6.7,10,0.3,2
W-116966,6.7,10,1.7,2
W-116986,6.7,10,1.6,2
W-117006,6.7,10,2,2
W-117027,6.7,10,1.2,2
W-117037,6.7,10,1.3,2
W-117085,6.7,10,0.8,2
W-117131,6.7,10,1.8,2
W-117178,6.7,10,1,2
W-117205,6.7,10,0.4,2
W-117222,6.7,10,0.1,2
W-117263,6.7,10,0.9,2
W-117265,6.7,10,0.6,2
W-117291,6.7,10,1.9,2
W-117313,6.7,10,1.1,2
W-117314,6.7,10,1.4,2
W-117317,6.7,10,0.7,2
W-117327,6.7,10,0.2,2
W-117437,6.8,10,1.7,2
W-117440,6.8,10,0.2,2
W-117478,6.8,10,1.5,2
W-117506,6.8,10,0.9,2
W-117543,6.8,10,1.1,2
W-117586,6.8,10,0.8,2
W-117596,6.8,10,0.6,2
W-117598,6.8,10,0.4,2
W-117620,6.8,10,2,2
W-117631,6.8,10,0,2
W-117635,6.8,10,1.4,2
W-117671,6.8,10,0.3,2
W-117678,6.8,10,0.7,2
W-117697,6.8,10,1.3,2
W-117730,6.8,10,1.8,2
W-117773,6.8,10,1.2,2
W-117788,6.8,10,1.9,2
W-117805,6.8,10,0.1,2
W-117838,6.8,10,1,2
W-117870,6.8,10,1.6,2
W-117907,6.8,10,0.5,2
W-117963,6.9,10,0.3,2
W-117965,6.9,10,0.1,2
W-118046,6.9,10,1.5,2
W-118062,6.9,10,1.7,2
W-118066,6.9,10,2,2
W-118095,6.9,10,0.9,2
W-118107,6.9,10,1.1,2
W-118136,6.9,10,0.7,2
W-118156,6.9,10,1.3,2
W-118225,6.9,10,0.6,2
W-118250,6.9,10,1.2,2
W-118440,6.9,10,1.9,2
W-118443,6.9,10,0.8,2
W-118485,6.9,10,1.8,2
W-118522,6.9,10,0.2,2
W-118523,6.9,10,0.4,2
W-118541,6.9,10,1.6,2
W-118546,6.9,10,1.4,2
W-118548,6.9,10,0,2
W-118554,6.9,10,0.5,2
W-118574,6.9,10,1,2
W-118609,7,10,1.9,2
W-118649,7,10,0.2,2
W-118651,7,10,0.8,2
W-118729,7,10,1.4,2
W-118730,7,10,1.7,2
W-118731,7,10,0.4,2
W-118734,7,10,0.3,2
W-118771,7,10,0,2
W-118791,7,10,1.5,2
W-118796,7,10,0.7,2
W-118814,7,10,0.9,2
W-118881,7,10,0.6,2
W-118944,7,10,1.2,2
W-118963,7,10,1.6,2
W-118966,7,10,1.8,2
W-119001,7,10,1,2
W-119069,7,10,1.3,2
W-119072,7,10,0.1,2
W-119133,7,10,0.5,2
W-119141,7,10,2,2
W-119203,7,10,1.1,2
W-119216,7.1,10,1.3,2
W-119275,7.1,10,0.1,2
W-119282,7.1,10,0.6,2
W-119299,7.1,10,1,2
W-119306,7.1,10,0.9,2
W-119363,7.1,10,0.4,2
W-119442,7.1,10,1.6,2
W-119446,7.1,10,1.8,2
W-119447,7.1,10,0.2,2
W-119565,7.1,10,0.5,2
W-119579,7.1,10,1.4,2
W-119611,7.1,10,0.7,2
W-119620,7.1,10,1.9,2
W-119627,7.1,10,2,2
W-119659,7.1,10,1.7,2
W-119701,7.1,10,0.8,2
W-119725,7.1,10,1.5,2
W-119749,7.1,10,0,2
W-119751,7.1,10,1.1,2
W-119752,7.1,10,0.3,2
W-119773,7.1,10,1.2,2
W-119827,7.2,10,0.8,2
W-119829,7.2,10,2,2
W-119872,7.2,10,1.8,2
W-119933,7.2,10,1.6,2
W-119934,7.2,10,1.3,2
W-119962,7.2,10,0.3,2
W-120045,7.2,10,1.4,2
W-120059,7.2,10,0.4,2
W-120060,7.2,10,0.1,2
W-120063,7.2,10,0.2,2
W-120091,7.2,10,1.9,2
W-120129,7.2,10,1.2,2
W-120138,7.2,10,1.7,2
W-120182,7.2,10,0.6,2
W-120224,7.2,10,0.7,2
W-120278,7.2,10,1.5,2
W-120310,7.2,10,0.5,2
W-120352,7.2,10,0,2
W-120358,7.2,10,1.1,2
W-120376,7.2,10,0.9,2
W-120444,7.2,10,1,2
W-120451,7.3,10,0.6,2
W-120478,7.3,10,2,2
W-120500,7.3,10,1.1,2
W-120546,7.3,10,1.2,2
W-120601,7.3,10,1.9,2
W-120654,7.3,10,0.1,2
W-120663,7.3,10,1.4,2
W-120670,7.3,10,0.5,2
W-120695,7.3,10,0.7,2
W-120745,7.3,10,1.8,2
W-120766,7.3,10,1.3,2
W-120816,7.3,10,0.2,2
W-120822,7.3,10,1.6,2
W-120835,7.3,10,1.7,2
W-120886,7.3,10,0.9,2
W-120887,7.3,10,0.4,2
W-120939,7.3,10,1.5,2
W-120949,7.3,10,0,2
W-120977,7.3,10,1,2
W-120997,7.3,10,0.3,2
W-121026,7.3,10,0.8,2
W-121086,7.4,10,0.6,2
W-121153,7.4,10,0.4,2
W-121173,7.4,10,1.2,2
W-121219,7.4,10,0.5,2
W-121241,7.4,10,0,2
W-121246,7.4,10,1.1,2
W-121257,7.4,10,0.1,2
W-121292,7.4,10,1,2
W-121357,7.4,10,0.7,2
W-121363,7.4,10,0.8,2
W-121387,7.4,10,1.5,2
W-121451,7.4,10,1.4,2
W-121493,7.4,10,0.3,2
W-121514,7.4,10,1.9,2
W-121565,7.4,10,1.3,2
W-121575,7.4,10,0.2,2
W-121605,7.4,10,1.6,2
W-121648,7.4,10,0.9,2
W-121682,7.4,10,1.7,2
W-121683,7.4,10,1.8,2
W-121728,7.5,10,0.7,2
W-121740,7.5,10,1.8,2
W-121798,7.5,10,1.6,2
W-121893,7.5,10,0,2
W-121897,7.5,10,0.6,2
W-121900,7.5,10,0.9,2
W-121916,7.5,10,1.1,2
W-121929,7.5,10,1.3,2
W-121939,7.5,10,0.8,2
W-121975,7.5,10,0.1,2
W-121996,7.5,10,2,2
W-122020,7.5,10,1.7,2
W-122045,7.5,10,1,2
W-122065,7.5,10,1.2,2
W-122068,7.5,10,0.3,2
W-122101,7.5,10,1.5,2
W-122145,7.5,10,1.4,2
W-122212,7.5,10,1.9,2
W-122260,7.5,10,0.4,2
W-122265,7.5,10,0.5,2
W-122292,7.5,10,0.2,2
W-122380,7.6,10,0.9,2
W-122387,7.6,10,1.1,2
W-122399,7.6,10,2,2
W-122418,7.6,10,1,2
W-122479,7.6,10,1.8,2
W-122480,7.6,10,1.6,2
W-122486,7.6,10,0.3,2
W-122533,7.6,10,0,2
W-122552,7.6,10,0.8,2
W-122599,7.6,10,1.2,2
W-122627,7.6,10,0.6,2
W-122649,7.6,10,1.3,2
W-122657,7.6,10,0.7,2
W-122710,7.6,10,0.2,2
W-122721,7.6,10,1.9,2
W-122743,7.6,10,0.1,2
W-122776,7.6,10,1.5,2
W-122851,7.6,10,0.4,2
W-122854,7.6,10,0.5,2
W-122904,7.6,10,1.7,2
W-122924,7.6,10,1.4,2
W-122947,7.7,10,0.6,2
W-122996,7.7,10,1.5,2
W-123017,7.7,10,0.2,2
W-123028,7.7,10,0.7,2
W-123071,7.7,10,1.8,2
W-123131,7.7,10,0.3,2
W-123217,7.7,10,0.8,2
W-123227,7.7,10,2,2
W-123240,7.7,10,1.2,2
W-123254,7.7,10,0.4,2
W-123279,7.7,10,1.1,2
W-123313,7.7,10,0.5,2
W-123355,7.7,10,1.3,2
W-123380,7.7,10,0.9,2
W-123403,7.7,10,0.1,2
W-123416,7.7,10,1.7,2
W-123479,7.7,10,1.4,2
W-123505,7.7,10,0,2
W-123522,7.7,10,1,2
W-123531,7.7,10,1.6,2
W-123567,7.7,10,1.9,2
W-123580,7.8,10,1.3,2
W-123581,7.8,10,0.7,2
W-123582,7.8,10,1.9,2
W-123593,7.8,10,1.8,2
W-123671,7.8,10,1.7,2
W-123677,7.8,10,1.4,2
W-123684,7.8,10,1,2
W-123698,7.8,10,1.2,2
W-123706,7.8,10,0.3,2
W-123728,7.8,10,0.8,2
W-123828,7.8,10,0.5,2
W-123870,7.8,10,0,2
W-123875,7.8,10,2,2
W-123887,7.8,10,1.6,2
W-123889,7.8,10,0.4,2
W-123937,7.8,10,0.6,2
W-124088,7.8,10,1.5,2
W-124097,7.8,10,1.1,2
W-124109,7.8,10,0.1,2
W-124135,7.8,10,0.2,2
W-124138,7.8,10,0.9,2
W-124191,7.9,10,1.8,2
W-124236,7.9,10,0.1,2
W-124256,7.9,10,0.5,2
W-124260,7.9,10,1.4,2
W-124300,7.9,10,0.6,2
W-124344,7.9,10,1.1,2
W-124409,7.9,10,0,2
W-124421,7.9,10,1.2,2
W-124494,7.9,10,1.5,2
W-124500,7.9,10,1,2
W-124531,7.9,10,0.8,2
W-124554,7.9,10,0.4,2
W-124598,7.9,10,2,2
W-124709,7.9,10,1.6,2
W-124715,7.9,10,1.9,2
W-124739,7.9,10,1.3,2
W-124742,7.9,10,1.7,2
W-124746,7.9,10,0.7,2
W-124751,7.9,10,0.3,2
W-124785,7.9,10,0.2,2
W-124792,7.9,10,0.9,2
W-124808,8,10,1.1,2
W-124829,8,10,2,2
W-124881,8,10,1.5,2
W-124911,8,10,0.6,2
W-124928,8,10,0.2,2
W-124934,8,10,1.6,2
W-124994,8,10,1.9,2
W-125061,8,10,0.9,2
W-125108,8,10,0.1,2
W-125109,8,10,0.3,2
W-125132,8,10,1.3,2
W-125182,8,10,0.8,2
W-125197,8,10,0.4,2
W-125229,8,10,1,2
W-125233,8,10,0.7,2
W-125259,8,10,1.8,2
W-125260,8,10,0,2
W-125296,8,10,1.7,2
W-125302,8,10,1.4,2
W-125361,8,10,1.2,2
W-125423,8,10,0.5,2
W-125474,8.1,10,2,2
W-125476,8.1,10,1.4,2
W-125530,8.1,10,0.3,2
W-125605,8.1,10,1,2
W-125618,8.1,10,1.5,2
W-125626,8.1,10,0.1,2
W-125637,8.1,10,1.6,2
W-125641,8.1,10,1.1,2
W-125693,8.1,10,1.7,2
W-125802,8.1,10,1.2,2
W-125824,8.1,10,0,2
W-125832,8.1,10,0.4,2
W-125835,8.1,10,0.8,2
W-125903,8.1,10,0.6,2
W-125913,8.1,10,1.9,2
W-125932,8.1,10,0.9,2
W-125942,8.1,10,0.2,2
W-125949,8.1,10,1.8,2
W-125951,8.1,10,0.5,2
W-125973,8.1,10,0.7,2
W-126065,8.2,10,1.3,2
W-126131,8.2,10,1.9,2
W-126155,8.2,10,0.5,2
W-126242,8.2,10,1.7,2
W-126262,8.2,10,0.6,2
W-126270,8.2,10,0.4,2
W-126302,8.2,10,1.1,2
W-126309,8.2,10,1.5,2
W-126394,8.2,10,0.9,2
W-126419,8.2,10,0.7,2
W-126481,8.2,10,0.2,2
W-126483,8.2,10,1.2,2
W-126488,8.2,10,1,2
W-126494,8.2,10,1.4,2
W-126527,8.2,10,2,2
W-126542,8.2,10,0.3,2
W-126549,8.2,10,1.8,2
W-126554,8.2,10,1.6,2
W-126557,8.2,10,0,2
W-126637,8.2,10,0.1,2
W-126800,8.3,10,1.5,2
W-126812,8.3,10,0.2,2
W-126814,8.3,10,0.7,2
W-126842,8.3,10,1.8,2
W-126849,8.3,10,0.8,2
W-126855,8.3,10,1.1,2
W-126874,8.3,10,0,2
W-126881,8.3,10,1.3,2
W-126905,8.3,10,0.4,2
W-127030,8.3,10,1.4,2
W-127049,8.3,10,0.1,2
W-127076,8.3,10,1.6,2
W-127094,8.3,10,2,2
W-127121,8.3,10,0.6,2
W-127134,8.3,10,0.5,2
W-127138,8.3,10,0.3,2
W-127147,8.3,10,1.7,2
W-127170,8.3,10,1.9,2
W-127212,8.3,10,1.2,2
W-127221,8.3,10,0.9,2
W-127255,8.3,10,1,2
W-127302,8.4,10,0.4,2
W-127314,8.4,10,1.2,2
W-127368,8.4,10,1,2
W-127379,8.4,10,0,2
W-127380,8.4,10,1.9,2
W-127428,8.4,10,1.1,2
W-127440,8.4,10,0.9,2
W-127462,8.4,10,1.4,2
W-127498,8.4,10,0.5,2
W-127513,8.4,10,0.8,2
W-127577,8.4,10,1.7,2
W-127648,8.4,10,2,2
W-127722,8.4,10,1.5,2
W-127733,8.4,10,1.3,2
W-127759,8.4,10,1.6,2
W-127777,8.4,10,0.6,2
W-127783,8.4,10,1.8,2
W-127801,8.4,10,0.7,2
W-127844,8.4,10,0.1,2
W-127867,8.4,10,0.3,2
W-127909,8.4,10,0.2,2
W-127917,8.5,10,1.9,2
W-127924,8.5,10,1.5,2
W-127941,8.5,10,1.2,2
W-128049,8.5,10,0.9,2
W-128051,8.5,10,0.3,2
W-128070,8.5,10,1.4,2
W-128073,8.5,10,1.7,2
W-128085,8.5,10,1.3,2
W-128120,8.5,10,1,2
W-128129,8.5,10,1.8,2
W-128189,8.5,10,0.8,2
W-128205,8.5,10,0.6,2
W-128234,8.5,10,0,2
W-128263,8.5,10,0.2,2
W-128269,8.5,10,0.4,2
W-128293,8.5,10,1.1,2
W-128299,8.5,10,1.6,2
W-128381,8.5,10,0.5,2
W-128428,8.5,10,0.1,2
W-128436,8.5,10,0.7,2
W-128542,8.6,10,0.3,2
W-128563,8.6,10,1.3,2
W-128571,8.6,10,0.1,2
W-128591,8.6,10,1.2,2
W-128596,8.6,10,0.5,2
W-128697,8.6,10,2,2
W-128804,8.6,10,0.4,2
W-128825,8.6,10,1.9,2
W-128840,8.6,10,1,2
W-128894,8.6,10,1.5,2
W-128913,8.6,10,0.8,2
W-128938,8.6,10,1.4,2
W-128955,8.6,10,1.7,2
W-128963,8.6,10,0.6,2
W-129012,8.6,10,1.6,2
W-129018,8.6,10,1.8,2
W-129023,8.6,10,1.1,2
W-129043,8.6,10,0.2,2
W-129072,8.6,10,0.7,2
W-129148,8.6,10,0.9,2
W-129207,8.7,10,1,2
W-129212,8.7,10,1.6,2
W-129213,8.7,10,0.6,2
W-129220,8.7,10,0.3,2
W-129243,8.7,10,2,2
W-129279,8.7,10,1.2,2
W-129299,8.7,10,0.2,2
W-129302,8.7,10,0,2
W-129304,8.7,10,1.7,2
W-129377,8.7,10,1.3,2
W-129388,8.7,10,1.5,2
W-129426,8.7,10,0.1,2
W-129442,8.7,10,1.4,2
W-129565,8.7,10,1.1,2
W-129591,8.7,10,1.9,2
W-129603,8.7,10,0.7,2
W-129660,8.7,10,1.8,2
W-129664,8.7,10,0.8,2
W-129678,8.7,10,0.4,2
W-129743,8.7,10,0.5,2
W-129770,8.7,10,0.9,2
W-129776,8.8,10,0.9,2
W-129786,8.8,10,1.6,2
W-129815,8.8,10,1.7,2
W-129888,8.8,10,0.2,2
W-129917,8.8,10,0.8,2
W-129944,8.8,10,1.1,2
W-129950,8.8,10,0.5,2
W-129972,8.8,10,1.8,2
W-129990,8.8,10,1.5,2
W-130028,8.8,10,1.2,2
W-130036,8.8,10,1.9,2
W-130050,8.8,10,1.4,2
W-130117,8.8,10,0.7,2
W-130128,8.8,10,0.4,2
W-130170,8.8,10,0,2
W-130242,8.8,10,1.3,2
W-130323,8.8,10,0.6,2
W-130332,8.8,10,0.1,2
W-130344,8.8,10,0.3,2
W-130369,8.8,10,1,2
W-130423,8.9,10,1.6,2
W-130541,8.9,10,1.1,2
W-130568,8.9,10,1.3,2
W-130590,8.9,10,0.1,2
W-130593,8.9,10,0.6,2
W-130603,8.9,10,1.8,2
W-130617,8.9,10,0.9,2
W-130699,8.9,10,2,2
W-130702,8.9,10,1,2
W-130777,8.9,10,1.9,2
W-130814,8.9,10,0,2
W-130840,8.9,10,1.5,2
W-130870,8.9,10,0.4,2
W-130880,8.9,10,0.3,2
W-130917,8.9,10,0.8,2
W-130947,8.9,10,0.7,2
W-130950,8.9,10,0.5,2
W-130978,8.9,10,1.4,2
W-131002,8.9,10,0.2,2
W-131009,8.9,10,1.7,2
W-131020,8.9,10,1.2,2
W-131105,9,10,1.2,2
W-131133,9,10,0.5,2
W-131158,9,10,0.4,2
W-131226,9,10,0.9,2
W-131228,9,10,1.4,2
W-131235,9,10,1.1,2
W-131247,9,10,1.6,2
W-131249,9,10,1.9,2
W-131253,9,10,0.1,2
W-131283,9,10,0.7,2
W-131296,9,10,1.8,2
W-131301,9,10,0.2,2
W-131343,9,10,0.3,2
W-131362,9,10,0,2
W-131391,9,10,2,2
W-131402,9,10,1.5,2
W-131440,9,10,0.6,2
W-131454,9,10,0.8,2
W-131489,9,10,1.7,2
W-131507,9,10,1.3,2
W-100001,4,8,1.9,2
W-100003,4,8,0.4,2
W-100031,4,8,0,2
W-100052,4,8,0.1,2
W-100070,4,8,1.2,2
W-100085,4,8,2,2
W-100126,4,8,1.3,2
W-100151,4,8,1.4,2
W-100228,4,8,1.8,2
W-100236,4,8,0.2,2
W-100259,4,8,0.7,2
W-100310,4,8,1.7,2
W-100369,4,8,0.9,2
W-100415,4,8,1.1,2
W-100440,4,8,1,2
W-100443,4,8,1.5,2
W-100474,4,8,0.5,2
W-100496,4,8,1.6,2
W-100536,4,8,0.8,2
W-100598,4.1,8,0.9,2
W-100619,4.1,8,1.9,2
W-100665,4.1,8,0.3,2
W-100683,4.1,8,1.2,2
W-100717,4.1,8,1,2
W-100743,4.1,8,0.1,2
W-100754,4.1,8,1.5,2
W-100778,4.1,8,0.2,2
W-100805,4.1,8,2,2
W-100812,4.1,8,0.5,2
W-100819,4.1,8,0.8,2
W-100840,4.1,8,1.1,2
W-100841,4.1,8,0.6,2
W-100849,4.1,8,0.4,2
W-100941,4.1,8,1.8,2
W-101032,4.1,8,0.7,2
W-101092,4.1,8,1.3,2
W-101139,4.1,8,1.6,2
W-101152,4.1,8,1.7,2
W-101185,4.1,8,0,2
W-101191,4.1,8,1.4,2
W-101199,4.2,8,2,2
W-101232,4.2,8,1.3,2
W-101253,4.2,8,1.6,2
W-101275,4.2,8,0,2
W-101300,4.2,8,1.5,2
W-101322,4.2,8,0.4,2
W-101351,4.2,8,1,2
W-101467,4.2,8,0.7,2
W-101482,4.2,8,1.7,2
W-101524,4.2,8,0.3,2
W-101551,4.2,8,1.1,2
W-101583,4.2,8,0.2,2
W-101585,4.2,8,1.2,2
W-101597,4.2,8,0.9,2
W-101599,4.2,8,0.6,2
W-101621,4.2,8,0.1,2
W-101702,4.2,8,1.9,2
W-101732,4.2,8,1.4,2
W-101788,4.2,8,0.5,2
W-101804,4.2,8,0.8,2
W-101814,4.3,8,1.2,2
W-101827,4.3,8,0.9,2
W-101859,4.3,8,0.3,2
W-101865,4.3,8,0.6,2
W-101867,4.3,8,1.1,2
W-101914,4.3,8,1.3,2
W-101934,4.3,8,1.4,2
W-101961,4.3,8,1.8,2
W-102020,4.3,8,0,2
W-102030,4.3,8,1.6,2
W-102080,4.3,8,1.7,2
W-102084,4.3,8,0.8,2
W-102177,4.3,8,1.9,2
W-102200,4.3,8,0.4,2
W-102248,4.3,8,1,2
W-102316,4.3,8,0.7,2
W-102338,4.3,8,2,2
W-102347,4.3,8,0.2,2
W-102382,4.3,8,1.5,2
W-102384,4.3,8,0.5,2
W-102413,4.3,8,0.1,2
W-102464,4.4,8,0,2
W-102474,4.4,8,0.4,2
W-102617,4.4,8,0.5,2
W-102634,4.4,8,1.5,2
W-102666,4.4,8,1.3,2
W-102701,4.4,8,1.1,2
W-102732,4.4,8,0.7,2
W-102735,4.4,8,1.2,2
W-102749,4.4,8,0.1,2
W-102863,4.4,8,0.9,2
W-102873,4.4,8,0.8,2
W-102901,4.4,8,1.6,2
W-102915,4.4,8,1.4,2
W-102924,4.4,8,1.7,2
W-102947,4.4,8,0.2,2
W-102967,4.4,8,0.6,2
W-102998,4.4,8,1.9,2
W-103006,4.4,8,2,2
W-103008,4.4,8,0.3,2
W-103033,4.4,8,1.8,2
W-103049,4.4,8,1,2
W-103102,4.5,8,1.7,2
W-103110,4.5,8,0.2,2
W-103128,4.5,8,0.4,2
W-103205,4.5,8,0.6,2
W-103217,4.5,8,1.4,2
W-103286,4.5,8,0.3,2
W-103317,4.5,8,1.6,2
W-103318,4.5,8,2,2
W-103364,4.5,8,1.9,2
W-103410,4.5,8,0.5,2
W-103411,4.5,8,0.1,2
W-103424,4.5,8,1.1,2
W-103447,4.5,8,1.5,2
W-103451,4.5,8,1.2,2
W-103455,4.5,8,0.7,2
W-103567,4.5,8,0.8,2
W-103573,4.5,8,1,2
W-103580,4.5,8,0.9,2
W-103630,4.5,8,1.3,2
W-103665,4.5,8,1.8,2
W-103671,4.5,8,0,2
W-103799,4.6,8,0.9,2
W-103809,4.6,8,0.2,2
W-103827,4.6,8,0.3,2
W-103852,4.6,8,1,2
W-103878,4.6,8,1.5,2
W-103880,4.6,8,1.8,2
W-103892,4.6,8,0.5,2
W-103894,4.6,8,2,2
W-103923,4.6,8,1.4,2
W-103938,4.6,8,1.2,2
W-103955,4.6,8,0.4,2
W-103994,4.6,8,1.9,2
W-104036,4.6,8,1.3,2
W-104039,4.6,8,0.8,2
W-104094,4.6,8,1.1,2
W-104110,4.6,8,1.7,2
W-104121,4.6,8,1.6,2
W-104123,4.6,8,0.1,2
W-104155,4.6,8,0.7,2
W-104242,4.6,8,0,2
W-104279,4.6,8,0.6,2
W-104315,4.7,8,1.1,2
W-104395,4.7,8,1.7,2
W-104420,4.7,8,0.3,2
W-104429,4.7,8,1.4,2
W-104469,4.7,8,0.7,2
W-104477,4.7,8,0.1,2
W-104514,4.7,8,0.4,2
W-104527,4.7,8,1.6,2
W-104560,4.7,8,0.2,2
W-104590,4.7,8,1.2,2
W-104596,4.7,8,0,2
W-104646,4.7,8,1,2
W-104674,4.7,8,1.5,2
W-104708,4.7,8,1.3,2
W-104744,4.7,8,1.9,2
W-104783,4.7,8,0.6,2
W-104791,4.7,8,0.9,2
W-104802,4.7,8,1.8,2
W-104874,4.7,8,0.5,2
W-104885,4.7,8,0.8,2
W-104928,4.8,8,1.9,2
W-104958,4.8,8,1.3,2
W-104971,4.8,8,0.7,2
W-104985,4.8,8,0.2,2
W-104992,4.8,8,0,2
W-105017,4.8,8,1.4,2
W-105078,4.8,8,1.1,2
W-105084,4.8,8,0.8,2
W-105095,4.8,8,1.5,2
W-105096,4.8,8,1.2,2
W-105097,4.8,8,0.1,2
W-105134,4.8,8,1.7,2
W-105195,4.8,8,1.6,2
W-105264,4.8,8,0.4,2
W-105317,4.8,8,2,2
W-105354,4.8,8,0.6,2
W-105362,4.8,8,0.9,2
W-105379,4.8,8,1.8,2
W-105387,4.8,8,0.3,2
W-105421,4.8,8,0.5,2
W-105422,4.8,8,1,2
W-105565,4.9,8,0.9,2
W-105581,4.9,8,1.4,2
W-105671,4.9,8,1,2
W-105675,4.9,8,1.7,2
W-105700,4.9,8,1.8,2
W-105709,4.9,8,0.3,2
W-105778,4.9,8,0.8,2
W-105834,4.9,8,1.2,2
W-105853,4.9,8,2,2
W-105888,4.9,8,1.1,2
W-105912,4.9,8,1.9,2
W-105946,4.9,8,1.3,2
W-105986,4.9,8,0.7,2
W-106048,4.9,8,0.4,2
W-106061,4.9,8,0.6,2
W-106111,4.9,8,0.5,2
W-106114,4.9,8,1.6,2
W-106115,4.9,8,0.2,2
W-106133,4.9,8,0.1,2
W-106137,4.9,8,0,2
W-106141,4.9,8,1.5,2
W-106174,5,8,1.9,2
W-106203,5,8,0.8,2
W-106222,5,8,1.4,2
W-106355,5,8,0.7,2
W-106370,5,8,0.5,2
W-106388,5,8,1.5,2
W-106437,5,8,0.6,2
W-106477,5,8,1.7,2
W-106478,5,8,2,2
W-106509,5,8,1.1,2
W-106535,5,8,1.3,2
W-106543,5,8,0,2
W-106551,5,8,1,2
W-106556,5,8,0.4,2
W-106594,5,8,1.8,2
W-106601,5,8,1.6,2
W-106636,5,8,0.2,2
W-106645,5,8,1.2,2
W-106684,5,8,0.3,2
W-106743,5,8,0.9,2
W-106749,5,8,0.1,2
W-106785,5.1,8,1.7,2
W-106866,5.1,8,1.1,2
W-106890,5.1,8,2,2
W-106893,5.1,8,0.6,2
W-106907,5.1,8,0.7,2
W-106929,5.1,8,0.8,2
W-107014,5.1,8,1.9,2
W-107044,5.1,8,1.6,2
W-107095,5.1,8,1.5,2
W-107131,5.1,8,0.4,2
W-107149,5.1,8,1.2,2
W-107192,5.1,8,1,2
W-107229,5.1,8,0.2,2
W-107241,5.1,8,1.8,2
W-107254,5.1,8,0,2
W-107258,5.1,8,0.3,2
W-107272,5.1,8,1.4,2
W-107296,5.1,8,0.1,2
W-107311,5.1,8,0.5,2
W-107338,5.1,8,1.3,2
W-107381,5.1,8,0.9,2
W-107395,5.2,8,1.8,2
W-107408,5.2,8,1.3,2
W-107425,5.2,8,0.4,2
W-107441,5.2,8,1.9,2
W-107501,5.2,8,0.5,2
W-107531,5.2,8,0,2
W-107553,5.2,8,1.6,2
W-107563,5.2,8,0.9,2
W-107586,5.2,8,0.2,2
W-107624,5.2,8,1,2
W-107646,5.2,8,1.1,2
W-107655,5.2,8,1.7,2
W-107663,5.2,8,0.1,2
W-107712,5.2,8,0.3,2
W-107724,5.2,8,0.7,2
W-107745,5.2,8,0.6,2
W-107802,5.2,8,1.2,2
W-107883,5.2,8,1.5,2
W-107961,5.2,8,0.8,2
W-107970,5.2,8,1.4,2
W-107977,5.2,8,2,2
W-108029,5.3,8,1.3,2
W-108050,5.3,8,0.2,2
W-108105,5.3,8,1.2,2
W-108114,5.3,8,1.1,2
W-108128,5.3,8,2,2
W-108137,5.3,8,0,2
W-108159,5.3,8,0.4,2
W-108173,5.3,8,0.7,2
W-108242,5.3,8,0.5,2
W-108245,5.3,8,0.8,2
W-108357,5.3,8,0.3,2
W-108366,5.3,8,1.6,2
W-108397,5.3,8,1.8,2
W-108445,5.3,8,1.9,2
W-108480,5.3,8,0.6,2
W-108561,5.3,8,1.4,2
W-108566,5.3,8,0.9,2
W-108568,5.3,8,1.5,2
W-108594,5.3,8,1,2
W-108609,5.3,8,1.7,2
W-108631,5.3,8,0.1,2
W-108656,5.4,8,1.4,2
W-108685,5.4,8,1.9,2
W-108737,5.4,8,1.7,2
W-108779,5.4,8,1.6,2
W-108785,5.4,8,1.2,2
W-108850,5.4,8,0.8,2
W-108858,5.4,8,0.6,2
W-108941,5.4,8,1.8,2
W-108955,5.4,8,0.7,2
W-108983,5.4,8,0,2
W-108987,5.4,8,2,2
W-109012,5.4,8,0.3,2
W-109057,5.4,8,0.5,2
W-109076,5.4,8,0.1,2
W-109085,5.4,8,1.5,2
W-109088,5.4,8,1.3,2
W-109095,5.4,8,0.2,2
W-109163,5.4,8,1.1,2
W-109182,5.4,8,0.4,2
W-109189,5.4,8,1,2
W-109190,5.4,8,0.9,2
W-109276,5.5,8,0.6,2
W-109306,5.5,8,1,2
W-109332,5.5,8,0.5,2
W-109343,5.5,8,1.6,2
W-109373,5.5,8,0.1,2
W-109409,5.5,8,0.7,2
W-109413,5.5,8,0.4,2
W-109472,5.5,8,0.2,2
W-109489,5.5,8,1.5,2
W-109491,5.5,8,2,2
W-109526,5.5,8,1.2,2
W-109579,5.5,8,1.9,2
W-109621,5.5,8,0.3,2
W-109659,5.5,8,0,2
W-109673,5.5,8,1.1,2
W-109678,5.5,8,0.9,2
W-109684,5.5,8,1.8,2
W-109721,5.5,8,0.8,2
W-109782,5.5,8,1.3,2
W-109805,5.5,8,1.4,2
