academic_id,daily_study_hours,academic_pressure_score,attendance_percentage,cgpa
A-203223,7.2,1,0.958,9.8
A-203237,7.2,1,0.959,6.35
A-203238,7.2,1,0.987,9.5
A-203242,7.2,1,0.855,7.37
A-203249,7.2,1,0.66,5.13
A-203262,7.2,1,0.969,4.81
A-203269,7.2,1,0.763,7
A-203273,7.2,1,0.573,7.29
A-203274,7.2,1,0.99,7.64
A-203303,7.2,1,0.589,4.78
A-203317,7.2,1,0.958,9.87
A-203340,7.2,1,0.754,8.33
A-203349,7.2,1,0.597,6
A-203362,7.2,1,0.608,8.04
A-203377,7.2,1,0.657,9.01
A-203381,7.2,1,0.58,7.27
A-203388,7.2,1,0.85,9.57
A-203392,7.2,1,0.913,8.93
A-203399,7.2,1,0.833,9.15
A-203400,7.2,1,0.694,8.75
A-203403,7.2,1,0.647,8.94
A-203406,7.2,1,0.519,6.48
A-203428,7.2,1,0.969,5.36
A-203435,7.2,1,0.93,6.02
A-203440,7.2,1,0.905,5.46
A-203445,7.2,1,0.971,9.57
A-203447,7.2,1,0.951,5.26
A-203458,7.2,1,0.606,5.26
A-203459,7.2,1,0.942,8.47
A-203468,7.2,1,0.607,5.24
A-203472,7.2,1,0.574,9.69
A-203493,7.2,1,0.844,7.56
A-203500,7.2,1,0.87,5.59
A-203504,7.2,1,0.546,9.81
A-203517,7.2,1,0.753,5.09
A-203564,7.2,1,0.947,6.04
A-203570,7.2,1,0.914,6.47
A-203572,7.2,1,0.519,8.71
A-203574,7.2,1,0.912,9.01
A-203595,7.2,1,0.656,6.48
A-203601,7.2,1,0.51,6.46
A-203610,7.2,1,0.991,7.21
A-203614,7.2,1,0.934,6.66
A-203618,7.2,1,0.952,5.38
A-203624,7.2,1,0.565,8.72
A-203630,7.2,1,0.519,6.69
A-203641,7.2,1,0.625,6.85
A-203642,7.2,1,0.932,7.05
A-203664,7.2,1,0.932,4.7
A-203673,7.2,1,0.905,5.84
A-203674,7.2,1,0.977,8.41
A-203678,7.2,1,0.77,9.91
A-203680,7.2,1,0.558,7.63
A-203686,7.2,1,0.751,8.19
A-203687,7.2,1,0.935,4.9
A-203694,7.2,1,0.992,8.2
A-203705,7.2,1,0.502,9.4
A-203708,7.2,1,0.942,10
A-203715,7.2,1,0.78,5.78
A-203731,7.2,1,0.66,5.6
A-203733,7.2,1,0.903,9.01
A-203762,7.2,1,0.539,5.84
A-203769,7.2,1,0.755,7.68
A-203777,7.2,1,0.526,8.97
A-203780,7.2,1,0.903,4.48
A-203792,7.2,1,0.539,8.09
A-203798,7.2,1,0.617,6.34
A-203816,7.2,1,0.962,5.52
A-203825,7.2,1,0.839,4.87
A-203828,7.2,1,0.616,5.57
A-203833,7.2,1,0.504,7.72
A-203836,7.2,1,0.615,9.59
A-203840,7.2,1,0.905,7.04
A-203842,7.2,1,0.563,6.07
A-203844,7.2,1,0.927,7.82
A-203854,7.2,1,0.733,4.68
A-203872,7.2,1,0.68,8.8
A-203876,7.2,1,0.64,4.94
A-203896,7.2,1,0.555,4.46
A-203901,7.2,1,0.761,4.65
A-203913,7.2,1,0.684,7.42
A-203925,7.2,1,0.837,9.68
A-203927,7.2,1,0.836,8
A-203948,7.2,1,0.88,5.07
A-203953,7.2,1,0.786,9.83
A-203970,7.2,1,0.766,9.68
A-203991,7.2,1,0.848,9.89
A-203999,7.2,1,0.953,4.73
A-204008,7.2,1,0.509,7.81
A-204017,7.2,1,0.776,4.17
A-204020,7.2,1,0.829,6.3
A-204021,7.2,1,0.585,9.23
A-204036,7.2,1,0.907,7.69
A-204062,7.2,1,0.591,4.44
A-204071,7.2,1,0.721,6.74
A-237361,9.3,1,0.681,6.44
A-237364,9.3,1,0.836,8.83
A-237372,9.3,1,0.825,4.59
A-237378,9.3,1,0.905,7.37
A-237382,9.3,1,0.884,5.08
A-237393,9.3,1,0.718,9.91
A-237397,9.3,1,0.579,4.33
A-237417,9.3,1,0.891,8.12
A-237420,9.3,1,0.644,9.5
A-237428,9.3,1,0.813,5.71
A-237431,9.3,1,0.805,7.85
A-237432,9.3,1,0.792,4.84
A-237444,9.3,1,0.516,6.9
A-237450,9.3,1,0.834,6.12
A-237475,9.3,1,0.797,8
A-237478,9.3,1,0.723,7.07
A-237503,9.3,1,0.698,6.96
A-237514,9.3,1,0.877,9.2
A-237518,9.3,1,0.772,5.33
A-237525,9.3,1,0.829,5.6
A-237534,9.3,1,0.618,5.96
A-237545,9.3,1,0.97,8.71
A-237546,9.3,1,0.706,7.81
A-237554,9.3,1,0.747,6.32
A-237564,9.3,1,0.832,9.48
A-237565,9.3,1,0.816,6.89
A-237576,9.3,1,0.783,7.75
A-237582,9.3,1,0.579,6.59
A-237588,9.3,1,0.781,7.01
A-237597,9.3,1,0.636,8.09
A-237601,9.3,1,0.926,9.1
A-237615,9.3,1,0.773,9.44
A-237629,9.3,1,0.894,9.65
A-237632,9.3,1,0.76,4.46
A-237650,9.3,1,0.676,8.94
A-237662,9.3,1,0.966,7.77
A-237671,9.3,1,0.589,8.49
A-237685,9.3,1,0.892,4.64
A-237688,9.3,1,0.766,7.17
A-237699,9.3,1,0.82,8.52
A-237701,9.3,1,0.705,5.6
A-237704,9.3,1,0.841,8.23
A-237711,9.3,1,0.539,4.57
A-237715,9.3,1,0.975,7.24
A-237723,9.3,1,0.889,8.01
A-237728,9.3,1,0.762,7.22
A-237745,9.3,1,0.927,5.06
A-237752,9.3,1,0.909,8.28
A-237753,9.3,1,0.715,4.71
A-237780,9.3,1,0.675,7.19
A-237787,9.3,1,0.897,5.56
A-237788,9.3,1,0.97,5.3
A-237790,9.3,1,0.648,9.31
A-237798,9.3,1,0.727,8.17
A-237816,9.3,1,0.72,9.01
A-237823,9.3,1,0.512,5.34
A-237836,9.3,1,0.722,7.06
A-237837,9.3,1,0.877,4.49
A-237842,9.3,1,0.703,7.57
A-237882,9.3,1,0.73,4.89
A-237886,9.3,1,0.892,8.62
A-237901,9.3,1,0.588,9.27
A-237918,9.3,1,0.938,6.94
A-237937,9.3,1,0.791,5.46
A-237944,9.3,1,0.724,9.48
A-237947,9.3,1,0.675,4.13
A-237958,9.3,1,0.726,7
A-237964,9.3,1,0.864,5.98
A-237972,9.3,1,0.884,6.34
A-237979,9.3,1,0.576,6.55
A-237985,9.3,1,0.54,8.24
A-238002,9.3,1,0.732,4.86
A-238004,9.3,1,0.783,9.35
A-238012,9.3,1,0.552,9.95
A-238013,9.3,1,0.793,4.9
A-238014,9.3,1,0.605,7.89
A-238015,9.3,1,0.784,6.53
A-238027,9.3,1,0.591,8.19
A-238036,9.3,1,0.875,6.77
A-238043,9.3,1,0.639,8.01
A-238045,9.3,1,0.806,9.32
A-238052,9.3,1,0.947,5.62
A-238059,9.3,1,0.98,9.45
A-238061,9.3,1,0.892,7.82
A-238062,9.3,1,0.89,9.98
A-238067,9.3,1,0.594,4.45
A-238074,9.3,1,0.909,7.54
A-238087,9.3,1,0.909,5.17
A-238090,9.3,1,0.774,6.62
A-238091,9.3,1,0.502,6.24
A-238099,9.3,1,0.585,4
A-238101,9.3,1,0.904,6.52
A-238111,9.3,1,0.503,9.31
A-238128,9.3,1,0.948,9.25
A-238147,9.3,1,0.635,4.2
A-238148,9.3,1,0.806,5.19
A-238150,9.3,1,0.684,6.56
A-238172,9.3,1,0.733,4.55
A-238180,9.3,1,0.91,5.46
A-238182,9.3,1,0.864,6.74
A-238188,9.3,1,0.885,6.76
A-238203,9.3,1,0.631,7.6
A-238206,9.3,1,0.767,6.8
A-238240,9.3,1,0.907,6.94
A-238257,9.3,1,0.836,8.3
A-238263,9.3,1,0.583,7.14
A-238279,9.3,1,0.704,9.46
A-238280,9.3,1,0.501,7.09
A-238282,9.3,1,0.789,8.5
A-238299,9.3,1,0.72,4.57
A-238326,9.3,1,0.9,6.63
A-238327,9.3,1,0.569,8.83
A-238330,9.3,1,0.744,7.19
A-238331,9.3,1,0.835,5.37
A-238338,9.3,1,0.697,4.29
A-238342,9.3,1,0.582,5.08
A-238354,9.3,1,0.885,6.62
A-238355,9.3,1,0.536,5.17
A-238360,9.3,1,0.764,8.03
A-238368,9.3,1,0.839,7.33
A-238375,9.3,1,0.615,5.48
A-238377,9.3,1,0.611,7.76
A-238381,9.3,1,0.725,5.19
A-238416,9.3,1,0.579,4.09
A-238432,9.3,1,0.654,6.39
A-238448,9.3,1,0.854,9.49
A-238452,9.3,1,0.794,7.23
A-238478,9.3,1,0.704,9.68
A-238479,9.3,1,0.895,5.6
A-238490,9.3,1,0.971,5.34
A-238492,9.3,1,0.676,7
A-238494,9.3,1,0.772,7.78
A-238505,9.3,1,0.514,7.96
A-238508,9.3,1,0.755,5.63
A-238512,9.3,1,0.805,4.86
A-238523,9.3,1,0.835,8.26
A-238527,9.3,1,0.556,5.25
A-238531,9.3,1,0.563,4.69
A-238532,9.3,1,0.782,6.14
A-238539,9.3,1,0.809,4.61
A-238565,9.3,1,0.865,5.13
A-238567,9.3,1,0.678,4.06
A-238587,9.3,1,0.62,4.45
A-238588,9.3,1,0.554,6.18
A-238598,9.3,1,0.698,4.09
A-238619,9.3,1,0.997,9.51
A-238620,9.3,1,0.751,5.49
A-238621,9.3,1,0.659,5.8
A-238623,9.3,1,0.54,8.99
A-238636,9.3,1,0.532,4.61
A-238641,9.3,1,0.71,8.02
A-238650,9.3,1,0.578,9.81
A-238651,9.3,1,0.674,9.12
A-238658,9.3,1,0.625,4.57
A-238670,9.3,1,0.649,8.59
A-238676,9.3,1,0.867,4.36
A-238696,9.3,1,0.582,8.87
A-238712,9.3,1,0.832,4.47
A-238713,9.3,1,0.749,4.81
A-238725,9.3,1,0.81,7.71
A-238728,9.3,1,0.93,9.11
A-238731,9.3,1,0.552,9.98
A-238737,9.3,1,0.77,4.26
A-238741,9.3,1,0.985,9.76
A-238748,9.3,1,0.535,7.93
A-238752,9.3,1,0.599,5.11
A-238764,9.3,1,0.767,8.54
A-238774,9.3,1,0.71,6.1
A-238789,9.3,1,0.991,6.89
A-238814,9.3,1,0.645,5.05
A-238843,9.3,1,0.581,4.42
A-238855,9.3,1,0.96,9.21
A-238861,9.3,1,0.994,8.77
A-238865,9.3,1,0.518,5.14
A-238870,9.3,1,0.919,8.81
A-238879,9.3,1,0.871,9.29
A-238882,9.3,1,0.964,5.45
A-238914,9.3,1,0.562,9.88
A-238921,9.3,1,0.904,4.42
A-238937,9.3,1,0.819,9.61
A-238942,9.3,1,0.958,6.15
A-238946,9.3,1,0.847,7.27
A-238954,9.3,1,0.986,8.39
A-238962,9.3,1,0.833,6.25
A-238968,9.3,1,0.746,6.23
A-238996,9.3,1,0.676,4.94
A-238999,9.3,1,0.967,7.14
A-239007,9.3,1,0.903,9.24
A-239049,9.3,1,0.99,9.37
A-239055,9.3,1,0.711,5.59
A-194235,6.7,1,0.612,6.25
A-194239,6.7,1,0.949,7.79
A-194241,6.7,1,0.695,5.12
A-194246,6.7,1,0.798,8.58
A-194250,6.7,1,0.926,6.37
A-194255,6.7,1,0.82,5.93
A-194266,6.7,1,0.916,7.8
A-194273,6.7,1,0.759,4.67
A-194281,6.7,1,0.779,7.55
A-194295,6.7,1,0.97,7.68
A-194297,6.7,1,0.508,7.66
A-194300,6.7,1,0.848,9.67
A-194302,6.7,1,0.877,8.4
A-194319,6.7,1,0.641,6.06
A-194327,6.7,1,0.977,9.4
A-194328,6.7,1,0.955,7.41
A-194329,6.7,1,0.516,8.86
A-194336,6.7,1,0.525,4.87
A-194344,6.7,1,0.526,7.03
A-194346,6.7,1,0.736,9.96
A-194380,6.7,1,0.83,8.69
A-194396,6.7,1,0.582,8.35
A-194411,6.7,1,0.944,7.73
A-194414,6.7,1,0.505,9.36
A-194450,6.7,1,0.721,8.62
A-194456,6.7,1,0.737,9.86
A-194481,6.7,1,0.953,7.11
A-194486,6.7,1,0.988,5.77
A-194487,6.7,1,0.921,8.94
A-194492,6.7,1,0.96,4.13
A-194508,6.7,1,0.687,9.24
A-194519,6.7,1,0.666,8.03
A-194521,6.7,1,0.987,9.84
A-194528,6.7,1,0.906,9.73
A-194537,6.7,1,0.654,9.88
A-194539,6.7,1,0.702,5.18
A-194543,6.7,1,0.907,9.26
A-194546,6.7,1,0.907,7.42
A-194552,6.7,1,0.837,8.53
A-194556,6.7,1,0.602,6.14
A-194557,6.7,1,0.562,9.24
A-194559,6.7,1,0.95,9.76
A-194572,6.7,1,0.699,7.1
A-194597,6.7,1,0.802,4.86
A-194599,6.7,1,0.853,8.64
A-194609,6.7,1,0.689,5.39
A-194612,6.7,1,0.9,4.67
A-194619,6.7,1,0.942,9.73
A-194641,6.7,1,0.57,5.28
A-194642,6.7,1,0.872,8.12
A-194664,6.7,1,0.774,7.39
A-194668,6.7,1,0.518,8.02
A-194674,6.7,1,0.753,9.62
A-194681,6.7,1,0.758,7.52
A-194684,6.7,1,0.562,7.97
A-194688,6.7,1,0.735,4.85
A-194689,6.7,1,0.748,5.73
A-194708,6.7,1,0.624,6.15
A-194710,6.7,1,0.643,7.68
A-194713,6.7,1,0.844,5.17
A-194718,6.7,1,0.736,8.57
A-194727,6.7,1,0.964,9.41
A-194734,6.7,1,0.72,5.01
A-194736,6.7,1,0.881,9.99
A-194739,6.7,1,0.888,6.46
A-194743,6.7,1,0.752,4.61
A-194765,6.7,1,0.544,5.34
A-194770,6.7,1,0.594,5.56
A-194772,6.7,1,0.703,8.13
A-194779,6.7,1,0.63,6.02
A-194805,6.7,1,0.923,6.12
A-194812,6.7,1,0.823,7.77
A-194819,6.7,1,0.797,9.24
A-194827,6.7,1,0.688,8.46
A-194839,6.7,1,0.613,4.73
A-194841,6.7,1,0.851,6.54
A-194843,6.7,1,0.706,4.27
A-194846,6.7,1,0.849,8.61
A-194863,6.7,1,0.54,4.62
A-194868,6.7,1,0.917,5.53
A-194884,6.7,1,0.509,4.98
A-194891,6.7,1,0.874,8.4
A-194893,6.7,1,0.751,5.07
A-194899,6.7,1,0.577,9.11
A-194900,6.7,1,0.603,4.7
A-194914,6.7,1,0.685,9.85
A-194922,6.7,1,0.585,4.31
A-194927,6.7,1,0.846,8.59
A-194934,6.7,1,0.8,8.26
A-194937,6.7,1,0.687,9.56
A-194946,6.7,1,0.809,8.81
A-194951,6.7,1,0.558,6.9
A-194954,6.7,1,0.876,7.32
A-194960,6.7,1,0.696,8.32
A-194983,6.7,1,0.81,7
A-195001,6.7,1,0.759,5.67
A-195009,6.7,1,0.8,4.98
A-195051,6.7,1,0.732,7.83
A-195052,6.7,1,0.625,9.74
A-195054,6.7,1,0.959,7.34
A-195073,6.7,1,0.925,7.58
A-195081,6.7,1,0.678,8.33
A-195089,6.7,1,0.509,8.91
A-195091,6.7,1,0.868,5.99
A-195092,6.7,1,0.787,4.81
A-195115,6.7,1,0.74,9.01
A-195122,6.7,1,0.607,4.54
A-195130,6.7,1,0.528,6.78
A-195134,6.7,1,0.611,4.28
A-195142,6.7,1,0.821,5.59
A-195145,6.7,1,0.635,5.36
A-195147,6.7,1,0.824,5.35
A-195154,6.7,1,0.963,9.93
A-195155,6.7,1,0.868,7.68
A-195159,6.7,1,0.834,6.65
A-195168,6.7,1,0.872,4.88
A-195169,6.7,1,0.893,8.73
A-195185,6.7,1,0.932,7.4
A-195223,6.7,1,0.731,9.84
A-195238,6.7,1,0.802,7.48
A-195241,6.7,1,0.805,7.75
A-195250,6.7,1,0.529,4.7
A-195255,6.7,1,0.919,9.39
A-195265,6.7,1,0.525,4.41
A-195267,6.7,1,0.747,4.03
A-195268,6.7,1,0.52,8.77
A-195278,6.7,1,0.984,9.07
A-195280,6.7,1,0.988,9.16
A-195288,6.7,1,0.555,6.95
A-195298,6.7,1,0.689,7.26
A-195315,6.7,1,0.722,9.16
A-195330,6.7,1,0.564,4.63
A-195334,6.7,1,0.81,5.87
A-195368,6.7,1,0.614,4.53
A-195373,6.7,1,0.625,6.63
A-195379,6.7,1,0.628,5.42
A-195395,6.7,1,0.701,5.15
A-195406,6.7,1,0.889,9.99
A-195416,6.7,1,0.781,5.82
A-195421,6.7,1,0.766,7.13
A-195446,6.7,1,0.994,4.41
A-195460,6.7,1,0.565,9.97
A-195472,6.7,1,0.536,8.6
A-195481,6.7,1,0.901,5.96
A-195482,6.7,1,0.587,4.64
A-195494,6.7,1,0.8,9.9
A-195495,6.7,1,0.885,8.98
A-195499,6.7,1,0.879,7.95
A-195500,6.7,1,0.849,6.55
A-195501,6.7,1,0.513,5.48
A-195521,6.7,1,0.854,6.64
A-195525,6.7,1,0.746,5.51
A-195533,6.7,1,0.701,4.04
A-195562,6.7,1,0.564,9.72
A-195563,6.7,1,0.852,6.25
A-195567,6.7,1,0.648,4.27
A-195570,6.7,1,0.578,4.27
A-195575,6.7,1,0.675,6.96
A-195598,6.7,1,0.906,9.41
A-195604,6.7,1,0.962,9.57
A-195607,6.7,1,0.969,8.23
A-195609,6.7,1,0.672,4.7
A-195612,6.7,1,0.676,8.3
A-195613,6.7,1,0.757,9.47
A-195616,6.7,1,0.951,6.78
A-195622,6.7,1,0.788,4.43
A-195651,6.7,1,0.952,5.64
A-195674,6.7,1,0.918,5.27
A-195680,6.7,1,0.76,7.61
A-195683,6.7,1,0.532,9.36
A-195698,6.7,1,0.684,6.27
A-195711,6.7,1,0.602,9.53
A-195713,6.7,1,0.857,8.91
A-195718,6.7,1,0.76,7.71
A-195732,6.7,1,0.75,6.67
A-195734,6.7,1,0.532,6.88
A-195742,6.7,1,0.93,5.46
A-195754,6.7,1,0.87,5.2
A-195760,6.7,1,0.842,6.12
A-195778,6.7,1,0.833,7.27
A-195790,6.7,1,0.629,7.48
A-195800,6.7,1,0.963,9.86
A-195806,6.7,1,0.61,4.1
A-195817,6.7,1,0.888,4.37
A-195822,6.7,1,0.73,6.71
A-195826,6.7,1,0.756,4.49
A-195830,6.7,1,0.704,7.63
A-195833,6.7,1,0.974,5.01
A-195846,6.7,1,0.887,9.72
A-239071,9.4,1,0.522,4.81
A-239075,9.4,1,0.812,5.57
A-239086,9.4,1,0.986,9.27
A-239104,9.4,1,0.707,6.97
A-239110,9.4,1,0.573,6.28
A-239117,9.4,1,0.979,7.05
A-239130,9.4,1,0.985,8.65
A-239143,9.4,1,0.863,7.96
A-239145,9.4,1,0.726,8.86
A-239151,9.4,1,0.84,6.48
A-239161,9.4,1,0.508,4.96
A-239166,9.4,1,0.587,6.06
A-239186,9.4,1,0.849,5.62
A-239193,9.4,1,0.566,8.25
A-239209,9.4,1,0.924,8.63
A-239219,9.4,1,0.575,4.61
A-239227,9.4,1,0.721,8.67
A-239228,9.4,1,0.688,8.63
A-239250,9.4,1,0.54,7.7
A-239269,9.4,1,0.593,7.12
A-239279,9.4,1,0.573,5.66
A-239284,9.4,1,0.926,4.82
A-239295,9.4,1,0.977,8.3
A-239307,9.4,1,0.785,8.67
A-239309,9.4,1,0.597,5.94
A-239314,9.4,1,0.735,4.71
A-239318,9.4,1,0.987,6.08
A-239320,9.4,1,0.572,6
A-239325,9.4,1,0.918,9.23
A-239329,9.4,1,0.674,7.73
A-239334,9.4,1,0.938,5.42
A-239335,9.4,1,0.612,9.06
A-239341,9.4,1,0.822,4.38
A-239343,9.4,1,0.794,6.3
A-239349,9.4,1,0.722,9.65
A-239363,9.4,1,0.757,9.64
A-239370,9.4,1,0.664,4.56
A-239379,9.4,1,0.837,7.41
A-239393,9.4,1,0.965,8.51
A-239395,9.4,1,0.783,9.83
A-239403,9.4,1,0.611,7.22
A-239406,9.4,1,0.628,4.34
A-239410,9.4,1,0.997,6.02
A-239413,9.4,1,0.732,6.46
A-239419,9.4,1,0.936,4.33
A-239424,9.4,1,0.893,6.29
A-239430,9.4,1,0.54,4.47
A-239440,9.4,1,0.504,9.58
A-239443,9.4,1,0.894,8.04
A-239444,9.4,1,0.955,5.43
A-239446,9.4,1,0.702,6.79
A-239450,9.4,1,0.936,8.53
A-239454,9.4,1,0.623,7.53
A-239475,9.4,1,0.62,7.68
A-239485,9.4,1,0.854,6.71
A-239486,9.4,1,0.608,9.79
A-239503,9.4,1,0.956,9.25
A-239510,9.4,1,0.982,4.8
A-239512,9.4,1,0.883,4.42
A-239527,9.4,1,0.796,9.27
A-239544,9.4,1,0.5,8.31
A-239551,9.4,1,0.636,7.27
A-239559,9.4,1,0.65,4.97
A-239560,9.4,1,0.766,6.77
A-239565,9.4,1,0.508,5.24
A-239574,9.4,1,0.891,5.87
A-239576,9.4,1,0.863,5.14
A-239588,9.4,1,0.644,7.22
A-239592,9.4,1,0.73,6.64
A-239624,9.4,1,0.914,7.29
A-239631,9.4,1,0.891,8.74
A-239634,9.4,1,0.703,8.57
A-239650,9.4,1,0.947,6.15
A-239654,9.4,1,0.789,4.76
A-239657,9.4,1,0.524,5.09
A-239658,9.4,1,0.915,8.99
A-239661,9.4,1,0.941,5.6
A-239667,9.4,1,0.599,7.42
A-239683,9.4,1,0.581,8.03
A-239700,9.4,1,0.699,9.42
A-239706,9.4,1,0.931,4.5
A-239713,9.4,1,0.775,6.27
A-239716,9.4,1,0.532,5.01
A-239717,9.4,1,0.694,8.89
A-239721,9.4,1,0.61,8.47
A-239722,9.4,1,0.7,7.06
A-239729,9.4,1,0.727,9.98
A-239748,9.4,1,0.681,9.59
A-239763,9.4,1,0.872,5.92
A-239771,9.4,1,0.583,8.59
A-239772,9.4,1,0.828,9.38
A-239794,9.4,1,0.856,4.88
A-239796,9.4,1,0.909,6.47
A-239805,9.4,1,0.512,8.23
A-239812,9.4,1,0.669,8.36
A-239815,9.4,1,0.9,6.87
A-239823,9.4,1,0.976,5.24
A-239824,9.4,1,0.766,4.67
A-239861,9.4,1,0.618,9.34
A-239867,9.4,1,0.992,5.45
A-239874,9.4,1,0.913,7.23
A-239878,9.4,1,0.541,7.65
A-239890,9.4,1,0.537,9.84
A-239895,9.4,1,0.7,5.72
A-239897,9.4,1,0.638,10
A-239901,9.4,1,0.938,4.57
A-239915,9.4,1,0.554,5.73
A-239928,9.4,1,0.58,4.76
A-239931,9.4,1,0.661,7.31
A-239944,9.4,1,0.769,7.97
A-239946,9.4,1,0.971,9.7
A-239960,9.4,1,0.825,7
A-239970,9.4,1,0.784,6.42
A-239974,9.4,1,0.675,8.15
A-239975,9.4,1,0.872,5.48
A-239977,9.4,1,0.567,7.32
A-239983,9.4,1,0.768,6.04
A-239990,9.4,1,0.566,7.51
A-239994,9.4,1,0.653,6.16
A-240001,9.4,1,0.971,8.47
A-240003,9.4,1,0.792,5.45
A-240007,9.4,1,0.697,8.28
A-240017,9.4,1,0.758,4.34
A-240026,9.4,1,0.711,5.63
A-240037,9.4,1,0.591,9.6
A-240043,9.4,1,0.891,7.67
A-240047,9.4,1,0.562,7.94
A-240048,9.4,1,0.539,8.78
A-240060,9.4,1,0.716,4.6
A-240064,9.4,1,0.777,4.04
A-240124,9.4,1,0.848,9.02
A-240138,9.4,1,0.667,7.89
A-240145,9.4,1,0.626,8.28
A-240147,9.4,1,0.903,9.61
A-240178,9.4,1,0.979,6.15
A-240182,9.4,1,0.988,7.25
A-240184,9.4,1,0.569,5.46
A-240188,9.4,1,0.656,4.05
A-240190,9.4,1,0.834,7.55
A-240201,9.4,1,0.626,5.26
A-240205,9.4,1,0.698,9.84
A-240208,9.4,1,0.99,4.17
A-240242,9.4,1,0.969,9.31
A-240244,9.4,1,0.647,6.32
A-240251,9.4,1,0.904,9.09
A-240255,9.4,1,0.647,6.08
A-240294,9.4,1,0.662,9.55
A-240298,9.4,1,0.536,5.05
A-240313,9.4,1,0.765,9.55
A-240327,9.4,1,0.848,8.64
A-240328,9.4,1,0.532,8.42
A-240343,9.4,1,0.612,4.25
A-240344,9.4,1,0.621,5.17
A-240365,9.4,1,0.505,5.74
A-240366,9.4,1,0.77,6.26
A-240372,9.4,1,0.743,8.33
A-240387,9.4,1,0.683,9.88
A-240395,9.4,1,0.785,4.6
A-240402,9.4,1,0.654,7.86
A-240405,9.4,1,0.93,4.03
A-240408,9.4,1,0.923,4.41
A-240413,9.4,1,0.916,5.36
A-240422,9.4,1,0.816,8.19
A-240445,9.4,1,0.531,9.62
A-240447,9.4,1,0.98,9.11
A-240458,9.4,1,0.828,9.33
A-240479,9.4,1,0.7,8.93
A-240493,9.4,1,0.547,7.72
A-240512,9.4,1,0.998,8.05
A-240513,9.4,1,0.612,9.37
A-240523,9.4,1,0.974,8.63
A-240589,9.4,1,0.991,7.57
A-240610,9.4,1,0.752,6.54
A-240614,9.4,1,0.849,6.21
A-240621,9.4,1,0.526,5.28
A-240635,9.4,1,0.605,4.16
A-240655,9.4,1,0.63,6.78
A-240660,9.4,1,0.683,5.87
A-240662,9.4,1,0.706,6.72
A-240664,9.4,1,0.787,5.33
A-240679,9.4,1,0.917,4.68
A-240681,9.4,1,0.811,4.53
A-240682,9.4,1,0.778,9.62
A-240695,9.4,1,0.716,9.97
A-240696,9.4,1,0.573,7.65
A-240714,9.4,1,0.848,8.17
A-240729,9.4,1,0.866,8.59
A-240768,9.4,1,0.861,7.2
A-240772,9.4,1,0.511,8.47
A-240780,9.4,1,0.843,6.28
A-240802,9.4,1,0.833,7.13
A-240804,9.4,1,0.923,4.85
A-115695,2,1,0.633,6.01
A-115697,2,1,0.959,7.23
A-115728,2,1,0.96,5.67
A-115731,2,1,0.684,8.56
A-115736,2,1,0.775,6.82
A-115742,2,1,0.951,5.79
A-115749,2,1,0.667,4.73
A-115752,2,1,0.654,5.42
A-115756,2,1,0.662,9.34
A-115758,2,1,0.985,7.27
A-115771,2,1,0.795,7.68
A-115787,2,1,0.518,7.96
A-115789,2,1,0.861,4.06
A-115801,2,1,0.682,7.14
A-115829,2,1,0.619,9.05
A-115834,2,1,0.539,6.02
A-115838,2,1,0.517,6.64
A-115841,2,1,0.576,7.74
A-115844,2,1,0.799,9.4
A-115846,2,1,0.675,9.14
A-115855,2,1,0.899,8.47
A-115856,2,1,0.6,6.07
A-115862,2,1,0.955,7.64
A-115863,2,1,0.816,5.03
A-115866,2,1,0.647,4.73
A-115870,2,1,0.597,8.39
A-115882,2,1,0.819,4.2
A-115887,2,1,0.933,7.16
A-115897,2,1,0.537,9
A-115899,2,1,0.572,5.59
A-115909,2,1,0.965,6.02
A-115921,2,1,0.752,9.99
A-115923,2,1,0.848,4.62
A-115937,2,1,0.7,7.49
A-115942,2,1,0.955,6.2
A-115958,2,1,0.917,7.48
A-115962,2,1,0.716,5.54
A-115963,2,1,0.81,7.35
A-115968,2,1,0.83,5.23
A-115973,2,1,0.702,9.13
A-115978,2,1,0.867,6.35
A-116003,2,1,0.822,9.5
A-116005,2,1,0.612,8.1
A-116007,2,1,0.534,9.44
A-116021,2,1,0.649,7.59
A-116040,2,1,0.629,9.17
A-116041,2,1,0.6,9.39
A-116049,2,1,0.888,7.99
A-116057,2,1,0.674,7.57
A-116063,2,1,0.891,4.8
A-116068,2,1,0.799,9.98
A-116075,2,1,0.962,4.57
A-116083,2,1,0.655,4.08
A-116085,2,1,0.54,5.11
A-116095,2,1,0.835,5.93
A-116097,2,1,0.667,5.99
A-116105,2,1,0.817,8.26
A-116109,2,1,0.568,9.75
A-116112,2,1,0.818,6.94
A-116129,2,1,0.619,6.62
A-116137,2,1,0.796,4.59
A-116148,2,1,0.712,8.85
A-116158,2,1,0.867,5.31
A-116161,2,1,0.899,5.28
A-116174,2,1,0.503,8.33
A-116180,2,1,0.848,5.24
A-116186,2,1,0.562,8.25
A-116200,2,1,0.506,7.85
A-116201,2,1,0.816,4.4
A-116239,2,1,0.688,4.72
A-116245,2,1,0.549,9.59
A-116251,2,1,0.565,9.99
A-116252,2,1,0.81,5.9
A-116263,2,1,0.55,4.41
A-116276,2,1,0.956,7.55
A-116285,2,1,0.647,7.24
A-116287,2,1,0.795,4.65
A-116300,2,1,0.768,7.56
